"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price ","Total Traded Quantity","Turnover ₹","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty  "
"POLICYBZR","EQ","07-Mar-2025","1,406.70","1,410.00","1,433.95","1,389.00","1,396.00","1,397.80","1,404.19","9,06,953","1,27,35,37,126.50","69,437","4,49,620","49.57"
"POLICYBZR","EQ","10-Mar-2025","1,397.80","1,393.50","1,448.00","1,386.25","1,425.75","1,425.40","1,425.64","18,52,710","2,64,12,93,571.70","92,147","10,22,060","55.17"
"POLICYBZR","EQ","11-Mar-2025","1,425.40","1,411.00","1,483.25","1,405.30","1,463.10","1,468.95","1,448.84","12,76,914","1,85,00,44,442.50","76,086","6,46,621","50.64"
"POLICYBZR","EQ","12-Mar-2025","1,468.95","1,450.00","1,450.00","1,336.20","1,399.95","1,405.70","1,392.43","46,17,751","6,42,99,07,959.60","1,82,003","18,42,296","39.90"
"POLICYBZR","EQ","13-Mar-2025","1,405.70","1,419.70","1,420.00","1,320.00","1,322.80","1,331.90","1,340.14","62,27,774","8,34,60,58,987.70","2,12,823","34,88,127","56.01"
"POLICYBZR","EQ","17-Mar-2025","1,331.90","1,325.30","1,366.00","1,311.35","1,355.00","1,354.80","1,342.41","39,06,003","5,24,34,63,892.45","1,16,051","28,76,712","73.65"
"POLICYBZR","EQ","18-Mar-2025","1,354.80","1,371.05","1,461.75","1,371.00","1,450.85","1,454.00","1,414.07","38,24,864","5,40,86,34,160.50","1,81,600","17,63,031","46.09"
"POLICYBZR","EQ","19-Mar-2025","1,454.00","1,454.00","1,561.90","1,451.10","1,549.95","1,555.75","1,530.30","33,57,370","5,13,77,85,767.05","1,88,299","16,60,113","49.45"
"POLICYBZR","EQ","20-Mar-2025","1,555.75","1,552.00","1,586.05","1,538.10","1,554.35","1,559.20","1,566.60","24,87,897","3,89,75,42,949.55","87,465","13,94,068","56.03"
"POLICYBZR","EQ","21-Mar-2025","1,559.20","1,551.15","1,608.40","1,533.10","1,608.40","1,603.00","1,585.29","24,27,821","3,84,88,05,070.40","1,00,619","14,50,098","59.73"
"POLICYBZR","EQ","24-Mar-2025","1,603.00","1,603.00","1,698.00","1,603.00","1,658.00","1,677.55","1,672.43","27,91,314","4,66,82,86,117.80","1,86,157","14,60,810","52.33"
"POLICYBZR","EQ","25-Mar-2025","1,677.55","1,672.05","1,687.80","1,592.05","1,606.85","1,609.85","1,634.32","17,18,600","2,80,87,48,713.25","92,818","8,24,371","47.97"
"POLICYBZR","EQ","26-Mar-2025","1,609.85","1,618.00","1,649.00","1,600.00","1,601.95","1,611.15","1,617.88","9,26,644","1,49,91,94,889.35","73,546","4,56,736","49.29"
"POLICYBZR","EQ","27-Mar-2025","1,611.15","1,614.75","1,665.00","1,614.05","1,653.65","1,647.15","1,646.91","21,32,609","3,51,22,10,308.95","1,22,577","11,25,848","52.79"
"POLICYBZR","EQ","28-Mar-2025","1,647.15","1,663.00","1,672.00","1,571.00","1,591.00","1,589.75","1,600.93","13,14,744","2,10,48,13,956.00","66,173","6,28,564","47.81"
