"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price ","Total Traded Quantity","Turnover ₹","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"ADANIENT","EQ","07-Mar-2025","2,252.85","2,249.95","2,267.65","2,227.00","2,249.50","2,247.50","2,247.94","8,18,806","1,84,06,25,572.05","44,934","3,01,330","36.80"
"ADANIENT","EQ","10-Mar-2025","2,247.50","2,245.00","2,288.00","2,220.00","2,224.40","2,228.30","2,258.17","9,40,113","2,12,29,33,082.85","57,381","2,76,374","29.40"
"ADANIENT","EQ","11-Mar-2025","2,228.30","2,223.15","2,267.85","2,208.30","2,252.65","2,250.60","2,251.19","9,47,079","2,13,20,56,208.05","54,661","3,23,169","34.12"
"ADANIENT","EQ","12-Mar-2025","2,250.60","2,270.00","2,280.00","2,180.95","2,236.00","2,241.80","2,230.69","10,49,076","2,34,01,66,133.75","56,794","2,57,994","24.59"
"ADANIENT","EQ","13-Mar-2025","2,241.80","2,249.00","2,273.00","2,215.60","2,222.45","2,221.10","2,237.90","7,50,310","1,67,91,15,282.10","52,311","2,34,365","31.24"
"ADANIENT","EQ","17-Mar-2025","2,221.10","2,200.00","2,286.90","2,198.00","2,251.00","2,252.70","2,255.72","9,27,737","2,09,27,13,952.25","52,613","3,39,612","36.61"
"ADANIENT","EQ","18-Mar-2025","2,252.70","2,274.00","2,314.20","2,259.75","2,304.55","2,308.50","2,291.19","8,78,007","2,01,16,78,785.85","47,968","2,90,892","33.13"
"ADANIENT","EQ","19-Mar-2025","2,308.50","2,319.95","2,342.00","2,311.05","2,316.90","2,318.65","2,324.68","10,30,345","2,39,52,19,525.60","42,002","5,06,321","49.14"
"ADANIENT","EQ","20-Mar-2025","2,318.65","2,348.00","2,348.00","2,299.00","2,338.05","2,339.30","2,330.01","25,87,051","6,02,78,57,218.35","55,254","17,23,208","66.61"
"ADANIENT","EQ","21-Mar-2025","2,339.30","2,343.80","2,389.55","2,338.00","2,365.00","2,362.80","2,365.79","11,01,418","2,60,57,22,416.05","55,299","4,13,962","37.58"
"ADANIENT","EQ","24-Mar-2025","2,362.80","2,370.00","2,395.00","2,361.10","2,370.00","2,368.70","2,376.20","10,10,184","2,40,03,95,656.25","39,593","4,88,830","48.39"
