"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price ","Total Traded Quantity","Turnover ₹","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"BLUESTARCO","EQ","07-Mar-2025","2,144.15","2,158.95","2,202.35","2,088.65","2,091.00","2,100.75","2,133.62","9,26,367","1,97,65,19,640.80","66,395","2,94,500","31.79"
"BLUESTARCO","EQ","10-Mar-2025","2,100.75","2,101.00","2,139.50","2,065.00","2,070.05","2,082.55","2,093.18","6,44,563","1,34,91,89,021.10","62,360","2,71,988","42.20"
"BLUESTARCO","EQ","11-Mar-2025","2,082.55","2,055.00","2,065.30","1,988.00","2,025.00","2,021.40","2,012.48","9,02,903","1,81,70,77,817.55","86,588","4,40,582","48.80"
"BLUESTARCO","EQ","12-Mar-2025","2,021.40","2,029.65","2,145.00","2,026.75","2,050.00","2,046.65","2,084.60","20,73,678","4,32,27,95,987.15","1,12,853","4,06,028","19.58"
"BLUESTARCO","EQ","13-Mar-2025","2,046.65","2,059.55","2,066.15","2,015.15","2,029.00","2,025.65","2,032.60","5,20,624","1,05,82,20,893.90","44,093","2,32,729","44.70"
"BLUESTARCO","EQ","17-Mar-2025","2,025.65","2,025.80","2,069.80","2,002.45","2,020.00","2,013.80","2,034.02","7,42,101","1,50,94,46,981.25","50,527","2,66,063","35.85"
"BLUESTARCO","EQ","18-Mar-2025","2,013.80","2,044.00","2,180.00","2,038.70","2,141.00","2,156.85","2,124.38","13,08,620","2,78,00,10,310.50","80,957","3,94,162","30.12"
"BLUESTARCO","EQ","19-Mar-2025","2,156.85","2,156.85","2,240.00","2,149.60","2,240.00","2,210.05","2,197.20","9,63,321","2,11,66,09,447.85","79,452","4,21,803","43.79"
"BLUESTARCO","EQ","20-Mar-2025","2,210.05","2,239.00","2,254.75","2,155.20","2,212.55","2,208.65","2,198.49","7,99,916","1,75,86,07,551.50","62,478","3,43,022","42.88"
"BLUESTARCO","EQ","21-Mar-2025","2,208.65","2,208.90","2,231.15","2,097.25","2,175.00","2,152.70","2,165.45","30,02,387","6,50,15,12,500.40","81,026","11,75,627","39.16"
"BLUESTARCO","EQ","24-Mar-2025","2,152.70","2,181.45","2,250.00","2,179.55","2,213.80","2,210.90","2,218.85","7,41,065","1,64,43,12,834.80","53,028","3,12,136","42.12"
"BLUESTARCO","EQ","25-Mar-2025","2,210.90","2,240.00","2,269.80","2,176.15","2,199.00","2,198.50","2,204.12","4,64,589","1,02,40,11,296.50","47,713","2,16,462","46.59"
"BLUESTARCO","EQ","26-Mar-2025","2,198.50","2,210.00","2,218.80","2,174.50","2,196.80","2,198.50","2,194.53","2,63,274","57,77,63,909.65","20,248","1,03,048","39.14"
"BLUESTARCO","EQ","27-Mar-2025","2,198.50","2,200.95","2,236.05","2,162.50","2,188.25","2,192.15","2,197.92","14,73,060","3,23,76,68,370.45","66,904","9,92,432","67.37"
"BLUESTARCO","EQ","28-Mar-2025","2,192.15","2,209.05","2,235.00","2,121.00","2,139.00","2,136.40","2,169.94","10,27,627","2,22,98,85,578.20","64,841","4,84,808","47.18"
