"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price ","Total Traded Quantity","Turnover ₹","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"CAMS","EQ","07-Mar-2025","3,302.65","3,311.00","3,383.00","3,287.45","3,371.00","3,365.70","3,358.18","6,39,238","2,14,66,75,318.80","70,258","3,38,171","52.90"
"CAMS","EQ","10-Mar-2025","3,365.70","3,370.00","3,437.50","3,331.15","3,350.00","3,347.75","3,359.44","6,39,678","2,14,89,61,869.40","64,168","4,21,174","65.84"
"CAMS","EQ","11-Mar-2025","3,347.75","3,300.00","3,388.50","3,263.35","3,375.00","3,364.55","3,343.00","4,01,303","1,34,15,54,067.45","60,066","1,98,891","49.56"
"CAMS","EQ","12-Mar-2025","3,364.55","3,374.55","3,408.95","3,289.25","3,325.00","3,323.80","3,343.51","4,86,688","1,62,72,47,795.70","59,125","2,55,606","52.52"
"CAMS","EQ","13-Mar-2025","3,323.80","3,344.00","3,452.75","3,288.05","3,413.00","3,410.10","3,392.72","7,15,052","2,42,59,73,700.95","82,526","2,75,028","38.46"
"CAMS","EQ","17-Mar-2025","3,410.10","3,449.80","3,518.65","3,409.50","3,430.00","3,425.25","3,465.85","6,75,639","2,34,16,66,138.80","81,092","2,44,142","36.13"
"CAMS","EQ","18-Mar-2025","3,425.25","3,450.00","3,620.00","3,443.00","3,620.00","3,602.20","3,557.40","6,89,444","2,45,26,30,873.55","66,378","2,51,270","36.45"
"CAMS","EQ","19-Mar-2025","3,602.20","3,639.95","3,830.00","3,619.10","3,810.00","3,815.95","3,758.95","10,05,899","3,78,11,26,451.85","94,249","3,62,161","36.00"
"CAMS","EQ","20-Mar-2025","3,815.95","3,848.00","3,857.00","3,680.80","3,710.25","3,706.20","3,723.71","7,26,958","2,70,69,83,437.95","73,316","2,66,240","36.62"
"CAMS","EQ","21-Mar-2025","3,706.20","3,719.00","3,849.00","3,691.60","3,815.00","3,815.70","3,803.00","7,91,326","3,00,94,13,979.70","68,795","2,43,738","30.80"
"CAMS","EQ","24-Mar-2025","3,815.70","3,834.00","3,877.85","3,795.00","3,804.00","3,812.40","3,837.47","4,42,744","1,69,90,17,216.50","44,857","1,34,841","30.46"
"CAMS","EQ","25-Mar-2025","3,812.40","3,810.00","3,810.00","3,650.00","3,660.00","3,657.75","3,702.62","6,14,606","2,27,56,51,927.30","66,196","2,50,578","40.77"
"CAMS","EQ","26-Mar-2025","3,657.75","3,657.75","3,733.00","3,619.05","3,690.00","3,684.55","3,681.81","5,47,890","2,01,72,28,968.45","50,672","1,68,812","30.81"
"CAMS","EQ","27-Mar-2025","3,684.55","3,659.00","3,741.90","3,652.60","3,690.00","3,687.90","3,694.45","5,37,592","1,98,61,06,072.15","43,766","2,25,225","41.90"
"CAMS","EQ","28-Mar-2025","3,687.90","3,706.00","3,814.10","3,700.05","3,712.00","3,723.35","3,765.94","6,94,228","2,61,44,21,746.45","60,559","1,56,464","22.54"
"CAMS","EQ","01-Apr-2025","3,723.35","3,712.00","3,772.00","3,640.00","3,673.90","3,671.25","3,695.92","3,21,355","1,18,77,03,146.80","36,084","1,19,566","37.21"
"CAMS","EQ","02-Apr-2025","3,671.25","3,671.25","3,780.00","3,630.60","3,780.00","3,756.75","3,705.80","3,29,115","1,21,96,35,452.00","32,477","1,25,068","38.00"
"CAMS","EQ","03-Apr-2025","3,756.75","3,749.00","3,834.00","3,682.30","3,824.00","3,823.30","3,774.18","3,77,309","1,42,40,31,559.05","38,278","1,12,980","29.94"
"CAMS","EQ","04-Apr-2025","3,823.30","3,801.40","3,824.95","3,650.05","3,705.00","3,683.30","3,719.63","4,84,031","1,80,04,15,554.30","46,101","2,16,346","44.70"
"CAMS","EQ","07-Apr-2025","3,683.30","3,350.00","3,583.00","3,350.00","3,547.85","3,528.85","3,483.18","5,06,010","1,76,25,24,941.30","71,696","1,86,809","36.92"
"CAMS","EQ","08-Apr-2025","3,528.85","3,640.00","3,694.25","3,550.50","3,584.00","3,573.00","3,603.10","3,41,221","1,22,94,54,240.45","39,964","1,09,078","31.97"
"CAMS","EQ","09-Apr-2025","3,573.00","3,573.00","3,627.00","3,507.10","3,594.00","3,590.20","3,574.72","2,88,092","1,02,98,48,857.70","33,940","88,694","30.79"
"CAMS","EQ","11-Apr-2025","3,590.20","3,693.20","3,733.50","3,593.05","3,722.00","3,716.70","3,666.64","4,37,864","1,60,54,89,555.45","46,361","1,60,398","36.63"
"CAMS","EQ","15-Apr-2025","3,716.70","3,790.00","3,847.00","3,752.50","3,844.80","3,832.90","3,815.75","4,18,243","1,59,59,12,673.50","50,759","1,74,823","41.80"
"CAMS","EQ","16-Apr-2025","3,832.90","3,844.80","3,911.50","3,834.00","3,885.00","3,894.40","3,887.42","4,64,822","1,80,69,60,275.30","44,443","1,91,730","41.25"
"CAMS","EQ","17-Apr-2025","3,894.40","3,900.00","3,941.80","3,837.70","3,880.00","3,882.50","3,904.23","4,27,656","1,66,96,69,274.90","37,666","1,50,480","35.19"
"CAMS","EQ","21-Apr-2025","3,882.50","3,919.00","4,036.00","3,900.00","4,005.00","4,000.80","3,978.74","4,92,565","1,95,97,86,460.10","44,654","1,75,407","35.61"
"CAMS","EQ","22-Apr-2025","4,000.80","4,019.00","4,124.20","3,990.00","4,006.00","4,005.10","4,054.44","5,91,117","2,39,66,50,462.40","54,899","1,99,261","33.71"
"CAMS","EQ","23-Apr-2025","4,005.10","4,038.00","4,115.00","3,992.30","4,109.00","4,102.00","4,057.22","4,35,319","1,76,61,85,680.70","41,258","1,97,558","45.38"
"CAMS","EQ","24-Apr-2025","4,102.00","4,110.00","4,127.00","4,028.40","4,051.00","4,045.90","4,061.06","4,44,362","1,80,45,78,843.90","48,100","2,07,174","46.62"
"CAMS","EQ","25-Apr-2025","4,045.90","4,058.50","4,097.90","3,890.00","3,938.20","3,938.10","3,965.16","4,94,714","1,96,16,21,358.60","61,196","1,78,259","36.03"
"CAMS","EQ","28-Apr-2025","3,938.10","3,934.00","3,974.80","3,900.00","3,950.00","3,944.10","3,944.36","2,06,250","81,35,24,230.00","28,569","63,975","31.02"
