"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price ","Total Traded Quantity","Turnover ₹","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFCBANK","EQ","07-Mar-2025","1,691.20","1,682.00","1,701.15","1,677.60","1,688.00","1,689.25","1,690.66","66,86,457","11,30,45,55,576.90","1,91,461","43,33,273","64.81"
"HDFCBANK","EQ","10-Mar-2025","1,689.25","1,689.00","1,699.90","1,683.05","1,688.70","1,687.50","1,689.67","78,02,025","13,18,28,46,005.05","2,84,969","57,64,864","73.89"
"HDFCBANK","EQ","11-Mar-2025","1,687.50","1,682.40","1,694.00","1,670.05","1,687.90","1,685.50","1,685.65","99,49,215","16,77,09,18,814.65","2,72,484","70,71,075","71.07"
"HDFCBANK","EQ","12-Mar-2025","1,685.50","1,691.55","1,718.50","1,691.55","1,711.80","1,711.15","1,710.44","93,92,053","16,06,45,64,334.10","2,77,146","67,80,880","72.20"
"HDFCBANK","EQ","13-Mar-2025","1,711.15","1,716.05","1,720.80","1,700.05","1,705.00","1,706.60","1,711.11","78,68,132","13,46,32,15,400.70","1,85,351","52,38,428","66.58"
"HDFCBANK","EQ","17-Mar-2025","1,706.60","1,705.00","1,724.00","1,705.00","1,710.50","1,710.40","1,711.13","94,75,957","16,21,46,35,449.55","3,65,060","71,11,163","75.04"
"HDFCBANK","EQ","18-Mar-2025","1,710.40","1,728.00","1,737.40","1,715.05","1,735.60","1,732.20","1,729.28","1,09,53,589","18,94,17,85,563.70","2,48,631","68,34,573","62.40"
"HDFCBANK","EQ","19-Mar-2025","1,732.20","1,735.00","1,751.00","1,732.20","1,743.95","1,744.10","1,743.72","76,10,703","13,27,09,34,759.25","2,01,878","58,11,993","76.37"
"HDFCBANK","EQ","20-Mar-2025","1,744.10","1,754.00","1,774.00","1,749.30","1,766.60","1,768.75","1,760.62","89,16,989","15,69,93,98,473.15","2,18,030","59,04,489","66.22"
"HDFCBANK","EQ","21-Mar-2025","1,768.75","1,755.55","1,774.10","1,755.55","1,772.50","1,770.35","1,766.98","1,67,54,132","29,60,41,96,148.95","2,10,244","1,28,49,014","76.69"
"HDFCBANK","EQ","24-Mar-2025","1,770.35","1,779.00","1,804.40","1,773.65","1,802.80","1,800.00","1,794.28","86,96,868","15,60,46,55,158.80","2,86,856","57,67,323","66.31"
"HDFCBANK","EQ","25-Mar-2025","1,800.00","1,804.90","1,843.70","1,801.50","1,816.00","1,821.45","1,825.84","1,95,50,708","35,69,65,16,139.20","4,07,401","1,19,74,103","61.25"
"HDFCBANK","EQ","26-Mar-2025","1,821.45","1,825.00","1,827.50","1,802.00","1,803.00","1,806.55","1,814.11","1,22,39,221","22,20,33,11,052.10","2,65,431","87,82,277","71.76"
"HDFCBANK","EQ","27-Mar-2025","1,806.55","1,800.00","1,841.00","1,798.10","1,821.20","1,825.35","1,827.55","2,08,29,050","38,06,61,30,418.30","4,16,415","1,48,16,314","71.13"
"HDFCBANK","EQ","28-Mar-2025","1,825.35","1,829.00","1,836.00","1,805.85","1,825.50","1,828.20","1,821.88","1,43,86,824","26,21,10,31,845.90","2,76,619","1,03,30,293","71.80"
"HDFCBANK","EQ","01-Apr-2025","1,828.20","1,802.00","1,809.90","1,765.35","1,769.90","1,767.85","1,781.74","1,42,55,503","25,39,96,32,617.35","4,09,481","93,01,658","65.25"
