"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price ","Total Traded Quantity","Turnover ₹","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"DIVISLAB","EQ","07-Mar-2025","5,568.70","5,553.30","5,619.80","5,528.40","5,578.70","5,578.75","5,582.33","1,87,672","1,04,76,46,310.35","32,736","1,01,626","54.15"
"DIVISLAB","EQ","10-Mar-2025","5,578.75","5,578.75","5,631.65","5,486.85","5,499.90","5,514.25","5,566.95","2,81,666","1,56,80,20,477.25","38,859","1,83,700","65.22"
"DIVISLAB","EQ","11-Mar-2025","5,514.25","5,454.00","5,578.20","5,414.25","5,535.00","5,546.25","5,540.28","2,11,471","1,17,16,09,418.70","40,791","1,08,027","51.08"
"DIVISLAB","EQ","12-Mar-2025","5,546.25","5,525.00","5,677.10","5,481.70","5,675.00","5,667.15","5,608.00","3,45,394","1,93,69,69,545.55","39,044","2,19,316","63.50"
"DIVISLAB","EQ","13-Mar-2025","5,667.15","5,695.50","5,758.25","5,604.00","5,614.00","5,620.45","5,688.48","2,19,553","1,24,89,22,528.75","31,821","1,01,759","46.35"
"DIVISLAB","EQ","17-Mar-2025","5,620.45","5,620.45","5,695.00","5,582.05","5,670.00","5,670.85","5,657.24","1,33,663","75,61,64,217.35","29,258","57,400","42.94"
"DIVISLAB","EQ","18-Mar-2025","5,670.85","5,680.00","5,809.00","5,627.00","5,783.00","5,772.95","5,730.53","3,97,067","2,27,54,03,416.25","39,845","2,17,689","54.82"
"DIVISLAB","EQ","19-Mar-2025","5,772.95","5,780.00","5,850.00","5,742.05","5,825.00","5,818.10","5,819.17","2,31,264","1,34,57,63,826.80","33,038","1,37,374","59.40"
"DIVISLAB","EQ","20-Mar-2025","5,818.10","5,850.00","5,865.80","5,805.00","5,815.00","5,822.10","5,825.63","2,52,148","1,46,89,20,858.80","33,811","1,70,624","67.67"
"DIVISLAB","EQ","21-Mar-2025","5,822.10","5,848.00","5,855.50","5,739.55","5,795.90","5,797.35","5,801.22","5,37,097","3,11,58,20,070.60","55,832","3,83,129","71.33"
"DIVISLAB","EQ","24-Mar-2025","5,797.35","5,795.90","5,935.00","5,775.40","5,922.00","5,910.70","5,867.21","3,22,013","1,88,93,16,466.25","31,696","1,93,509","60.09"
"DIVISLAB","EQ","25-Mar-2025","5,910.70","5,940.25","5,940.25","5,815.45","5,839.00","5,840.65","5,866.86","3,30,676","1,94,00,29,670.20","41,520","1,29,999","39.31"
"DIVISLAB","EQ","26-Mar-2025","5,840.65","5,869.85","5,918.20","5,767.55","5,842.25","5,839.20","5,836.51","2,38,411","1,39,14,87,376.95","35,232","1,17,664","49.35"
"DIVISLAB","EQ","27-Mar-2025","5,839.20","5,838.00","5,893.75","5,727.20","5,781.85","5,872.65","5,832.75","3,85,946","2,25,11,25,787.00","40,383","2,32,294","60.19"
"DIVISLAB","EQ","28-Mar-2025","5,872.65","5,850.00","5,885.00","5,738.00","5,776.65","5,775.45","5,810.24","2,91,524","1,69,38,22,953.95","44,848","1,74,894","59.99"
"DIVISLAB","EQ","01-Apr-2025","5,775.45","5,749.50","5,818.50","5,521.00","5,545.00","5,549.70","5,612.71","3,41,053","1,91,42,33,206.70","42,780","1,94,303","56.97"
"DIVISLAB","EQ","02-Apr-2025","5,549.70","5,550.55","5,681.45","5,535.00","5,672.70","5,666.00","5,609.41","3,16,866","1,77,74,30,393.80","38,373","1,94,932","61.52"
"DIVISLAB","EQ","03-Apr-2025","5,666.00","5,889.95","5,970.00","5,729.35","5,764.00","5,763.00","5,826.89","5,37,669","3,13,29,40,024.00","63,939","1,50,029","27.90"
"DIVISLAB","EQ","04-Apr-2025","5,763.00","5,760.00","5,762.65","5,384.95","5,500.00","5,482.85","5,498.19","6,81,423","3,74,65,93,239.00","91,843","3,45,909","50.76"
"DIVISLAB","EQ","07-Apr-2025","5,482.85","4,955.00","5,358.85","4,955.00","5,309.30","5,258.95","5,266.77","5,65,168","2,97,66,07,488.15","78,945","2,83,619","50.18"
"DIVISLAB","EQ","08-Apr-2025","5,258.95","5,347.10","5,475.00","5,303.00","5,395.20","5,387.30","5,404.49","3,69,634","1,99,76,81,538.80","54,920","1,87,888","50.83"
"DIVISLAB","EQ","09-Apr-2025","5,387.30","5,300.00","5,429.60","5,231.60","5,408.90","5,386.15","5,369.00","4,58,062","2,45,93,35,038.40","46,865","2,76,738","60.41"
"DIVISLAB","EQ","11-Apr-2025","5,386.15","5,550.00","5,625.00","5,386.15","5,600.00","5,589.30","5,534.24","7,94,543","4,39,71,95,473.20","80,214","4,54,690","57.23"
"DIVISLAB","EQ","15-Apr-2025","5,589.30","5,638.50","5,767.50","5,605.00","5,756.00","5,734.50","5,717.27","5,86,197","3,35,14,46,086.00","75,419","3,53,735","60.34"
"DIVISLAB","EQ","16-Apr-2025","5,734.50","5,715.00","5,805.50","5,685.00","5,759.50","5,754.00","5,749.62","2,80,947","1,61,53,38,135.50","46,273","1,43,868","51.21"
"DIVISLAB","EQ","17-Apr-2025","5,754.00","5,750.00","5,798.00","5,596.00","5,622.00","5,640.00","5,690.24","5,31,948","3,02,69,13,433.00","43,150","3,66,259","68.85"
"DIVISLAB","EQ","21-Apr-2025","5,640.00","5,850.00","5,920.00","5,799.00","5,907.00","5,891.50","5,857.84","7,17,346","4,20,20,95,555.50","67,165","3,61,957","50.46"
"DIVISLAB","EQ","22-Apr-2025","5,891.50","5,884.50","6,018.50","5,823.00","5,909.50","5,911.50","5,950.57","6,66,774","3,96,76,88,300.50","65,737","3,72,033","55.80"
"DIVISLAB","EQ","23-Apr-2025","5,911.50","5,927.00","5,975.00","5,891.50","5,932.50","5,924.50","5,916.47","6,37,067","3,76,91,88,656.50","50,817","4,80,617","75.44"
"DIVISLAB","EQ","24-Apr-2025","5,924.50","5,982.50","6,308.50","5,953.50","6,224.50","6,215.50","6,211.42","20,81,063","12,92,63,58,155.00","1,46,361","8,61,863","41.41"
"DIVISLAB","EQ","25-Apr-2025","6,215.50","6,240.00","6,285.00","5,964.50","6,027.00","6,012.50","6,089.55","9,64,571","5,87,38,03,567.00","61,124","6,43,661","66.73"
"DIVISLAB","EQ","28-Apr-2025","6,012.50","6,015.00","6,125.00","5,992.00","6,031.50","6,026.50","6,074.18","3,17,230","1,92,69,12,759.00","43,164","1,64,290","51.79"
"DIVISLAB","EQ","29-Apr-2025","6,026.50","6,055.00","6,130.00","5,916.00","6,109.00","6,108.00","6,032.41","6,40,125","3,86,14,94,602.00","53,979","3,77,048","58.90"
"DIVISLAB","EQ","30-Apr-2025","6,108.00","6,115.50","6,136.00","6,015.50","6,056.50","6,087.00","6,097.76","4,89,551","2,98,51,66,721.50","35,009","3,10,837","63.49"
"DIVISLAB","EQ","02-May-2025","6,087.00","6,080.00","6,153.00","6,045.50","6,081.00","6,104.00","6,102.22","10,15,136","6,19,45,82,108.50","49,483","8,16,977","80.48"
"DIVISLAB","EQ","05-May-2025","6,104.00","6,205.50","6,208.00","6,096.00","6,137.00","6,124.50","6,137.22","3,99,200","2,44,99,78,100.00","33,717","2,55,316","63.96"
"DIVISLAB","EQ","06-May-2025","6,124.50","6,110.00","6,178.50","5,970.00","6,148.00","6,161.00","6,128.62","3,44,379","2,11,05,68,427.50","39,917","1,27,498","37.02"
"DIVISLAB","EQ","07-May-2025","6,161.00","6,085.00","6,170.00","6,059.50","6,150.00","6,148.00","6,133.04","3,46,799","2,12,69,31,970.50","40,154","2,18,715","63.07"
"DIVISLAB","EQ","08-May-2025","6,148.00","6,172.50","6,184.00","5,920.00","5,940.00","5,960.50","6,033.53","3,64,862","2,20,14,05,919.50","41,665","2,26,013","61.94"
"DIVISLAB","EQ","09-May-2025","5,960.50","5,841.50","6,055.50","5,841.50","6,045.00","6,025.50","5,965.98","4,49,984","2,68,45,93,331.50","61,883","2,93,753","65.28"
"DIVISLAB","EQ","12-May-2025","6,025.50","6,035.00","6,044.00","5,878.50","5,948.00","5,942.00","5,946.90","7,05,516","4,19,56,34,981.50","1,14,779","3,19,870","45.34"
"DIVISLAB","EQ","13-May-2025","5,942.00","5,955.50","6,147.50","5,955.00","6,081.00","6,076.50","6,102.02","7,59,310","4,63,33,26,932.50","59,600","4,11,179","54.15"
"DIVISLAB","EQ","14-May-2025","6,076.50","6,100.00","6,282.50","6,055.50","6,200.00","6,215.50","6,204.76","5,76,348","3,57,61,02,931.50","64,206","3,12,375","54.20"
"DIVISLAB","EQ","15-May-2025","6,215.50","6,198.50","6,259.50","6,163.50","6,238.00","6,214.50","6,210.80","4,62,230","2,87,08,19,757.50","47,135","3,05,338","66.06"
"DIVISLAB","EQ","16-May-2025","6,214.50","6,239.00","6,323.00","6,162.00","6,268.00","6,279.50","6,251.55","5,56,329","3,47,79,17,673.00","72,951","2,57,965","46.37"
"DIVISLAB","EQ","19-May-2025","6,279.50","6,400.00","6,705.00","6,333.50","6,567.50","6,580.00","6,578.12","27,12,326","17,84,19,97,575.00","2,10,823","8,97,706","33.10"
"DIVISLAB","EQ","20-May-2025","6,580.00","6,580.00","6,595.00","6,433.00","6,449.50","6,452.50","6,500.67","4,48,280","2,91,41,20,728.50","50,141","2,14,529","47.86"
"DIVISLAB","EQ","21-May-2025","6,452.50","6,454.00","6,596.50","6,454.00","6,554.00","6,552.00","6,555.27","5,10,445","3,34,61,07,305.00","57,431","2,49,339","48.85"
"DIVISLAB","EQ","22-May-2025","6,552.00","6,540.00","6,570.00","6,458.00","6,542.00","6,538.00","6,529.72","3,26,992","2,13,51,67,027.50","42,897","1,60,355","49.04"
"DIVISLAB","EQ","23-May-2025","6,538.00","6,560.00","6,560.00","6,457.00","6,482.50","6,483.00","6,495.70","2,24,119","1,45,58,10,774.00","30,792","1,05,213","46.95"
"DIVISLAB","EQ","26-May-2025","6,483.00","6,640.00","6,764.00","6,592.50","6,727.00","6,737.00","6,722.15","14,67,231","9,86,29,49,388.00","1,07,760","6,97,534","47.54"
"DIVISLAB","EQ","27-May-2025","6,737.00","6,725.00","6,760.50","6,684.00","6,687.00","6,698.00","6,728.40","2,94,304","1,98,01,95,108.00","36,074","1,66,611","56.61"
"DIVISLAB","EQ","28-May-2025","6,698.00","6,730.00","6,750.00","6,620.00","6,620.00","6,636.00","6,698.19","3,12,692","2,09,44,71,899.00","41,539","1,85,056","59.18"
"DIVISLAB","EQ","29-May-2025","6,636.00","6,645.00","6,670.50","6,603.00","6,620.00","6,631.50","6,634.58","3,64,770","2,42,00,97,569.50","35,372","2,49,175","68.31"
"DIVISLAB","EQ","30-May-2025","6,631.50","6,601.50","6,667.50","6,541.00","6,610.00","6,612.00","6,600.94","7,86,589","5,19,22,27,308.50","51,040","5,36,997","68.27"
"DIVISLAB","EQ","02-Jun-2025","6,612.00","6,614.50","6,631.00","6,520.00","6,540.00","6,539.00","6,559.51","2,83,232","1,85,78,63,745.00","33,380","1,82,727","64.51"
"DIVISLAB","EQ","03-Jun-2025","6,539.00","6,544.00","6,600.00","6,514.50","6,549.50","6,530.00","6,552.89","3,98,776","2,61,31,33,726.50","39,172","2,97,213","74.53"
"DIVISLAB","EQ","04-Jun-2025","6,530.00","6,550.00","6,649.50","6,530.00","6,625.00","6,618.00","6,615.25","4,07,206","2,69,37,68,340.00","43,599","2,31,398","56.83"
