"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price ","Total Traded Quantity","Turnover ₹","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty  "
"CHOLAFIN","EQ","07-Mar-2025","1,458.60","1,467.55","1,474.00","1,449.65","1,454.00","1,457.35","1,461.11","17,22,090","2,51,61,60,465.00","50,562","11,74,048","68.18"
"CHOLAFIN","EQ","10-Mar-2025","1,457.35","1,460.00","1,476.35","1,411.00","1,412.05","1,419.55","1,449.87","14,82,590","2,14,95,61,363.40","55,013","9,72,952","65.63"
"CHOLAFIN","EQ","11-Mar-2025","1,419.55","1,417.00","1,455.00","1,408.75","1,455.00","1,448.75","1,439.06","12,04,847","1,73,38,49,661.10","54,961","5,65,897","46.97"
"CHOLAFIN","EQ","12-Mar-2025","1,448.75","1,457.00","1,457.00","1,425.55","1,444.00","1,451.50","1,443.22","11,94,307","1,72,36,50,973.30","46,915","7,18,632","60.17"
"CHOLAFIN","EQ","13-Mar-2025","1,451.50","1,456.55","1,466.95","1,437.00","1,437.00","1,444.70","1,449.44","7,54,263","1,09,32,61,876.60","39,813","4,29,401","56.93"
"CHOLAFIN","EQ","17-Mar-2025","1,444.70","1,438.10","1,466.00","1,433.10","1,458.75","1,455.60","1,452.18","8,49,819","1,23,40,86,914.65","44,693","4,76,087","56.02"
"CHOLAFIN","EQ","18-Mar-2025","1,455.60","1,465.00","1,521.35","1,455.45","1,508.40","1,515.25","1,487.74","22,38,715","3,33,06,21,265.45","69,190","11,58,595","51.75"
"CHOLAFIN","EQ","19-Mar-2025","1,515.25","1,520.00","1,530.40","1,497.25","1,511.60","1,513.25","1,513.40","15,64,937","2,36,83,82,722.85","92,450","9,61,232","61.42"
"CHOLAFIN","EQ","20-Mar-2025","1,513.25","1,517.00","1,538.00","1,476.20","1,497.00","1,493.20","1,489.51","32,16,107","4,79,04,14,719.60","59,472","22,75,600","70.76"
"CHOLAFIN","EQ","21-Mar-2025","1,493.20","1,502.00","1,550.00","1,500.80","1,540.90","1,538.50","1,534.34","19,02,342","2,91,88,41,888.40","70,489","10,35,890","54.45"
"CHOLAFIN","EQ","24-Mar-2025","1,538.50","1,554.85","1,580.00","1,522.00","1,532.00","1,529.30","1,554.17","53,81,367","8,36,35,82,495.45","92,794","43,41,670","80.68"
"CHOLAFIN","EQ","25-Mar-2025","1,529.30","1,560.00","1,560.00","1,508.10","1,525.00","1,529.05","1,529.65","21,03,349","3,21,73,94,289.85","59,119","12,38,784","58.90"
"CHOLAFIN","EQ","26-Mar-2025","1,529.05","1,534.70","1,551.00","1,510.00","1,518.00","1,522.25","1,524.36","18,63,135","2,84,00,86,805.25","52,266","12,22,079","65.59"
"CHOLAFIN","EQ","27-Mar-2025","1,522.25","1,515.00","1,536.00","1,507.20","1,528.00","1,531.70","1,523.29","17,73,298","2,70,12,39,022.30","50,633","11,01,786","62.13"
"CHOLAFIN","EQ","28-Mar-2025","1,531.70","1,536.00","1,536.00","1,511.00","1,525.50","1,519.95","1,523.33","9,75,450","1,48,59,34,142.80","54,546","5,55,892","56.99"
"CHOLAFIN","EQ","01-Apr-2025","1,519.95","1,523.00","1,523.90","1,460.00","1,469.00","1,468.25","1,484.74","15,85,585","2,35,41,88,181.30","62,827","9,20,948","58.08"
"CHOLAFIN","EQ","02-Apr-2025","1,468.25","1,471.00","1,479.60","1,452.60","1,459.00","1,460.25","1,461.40","13,56,661","1,98,26,28,044.85","44,935","9,20,340","67.84"
"CHOLAFIN","EQ","03-Apr-2025","1,460.25","1,454.00","1,472.60","1,426.25","1,447.00","1,445.45","1,449.52","10,29,616","1,49,24,49,232.20","65,387","5,24,994","50.99"
"CHOLAFIN","EQ","04-Apr-2025","1,445.45","1,445.00","1,462.65","1,433.05","1,451.30","1,453.30","1,449.96","13,03,321","1,88,97,60,779.90","65,291","6,82,555","52.37"
"CHOLAFIN","EQ","07-Apr-2025","1,453.30","1,445.00","1,445.00","1,358.65","1,381.35","1,386.10","1,384.32","22,19,214","3,07,20,96,766.40","1,50,771","11,65,755","52.53"
"CHOLAFIN","EQ","08-Apr-2025","1,386.10","1,414.00","1,470.00","1,412.05","1,469.50","1,463.30","1,447.35","26,82,517","3,88,25,51,994.10","1,16,116","15,91,058","59.31"
"CHOLAFIN","EQ","09-Apr-2025","1,463.30","1,475.00","1,475.00","1,390.00","1,433.45","1,430.60","1,429.36","28,37,371","4,05,56,13,069.80","96,929","15,79,844","55.68"
"CHOLAFIN","EQ","11-Apr-2025","1,430.60","1,473.00","1,498.60","1,457.05","1,468.90","1,475.70","1,473.39","17,85,510","2,63,07,57,520.35","73,473","10,75,748","60.25"
"CHOLAFIN","EQ","15-Apr-2025","1,475.70","1,520.00","1,579.00","1,487.90","1,560.00","1,560.30","1,542.82","24,97,699","3,85,34,95,890.90","83,415","15,89,985","63.66"
"CHOLAFIN","EQ","16-Apr-2025","1,560.30","1,570.00","1,629.90","1,543.00","1,597.00","1,611.90","1,578.55","20,52,940","3,24,06,78,479.80","71,579","10,34,506","50.39"
"CHOLAFIN","EQ","17-Apr-2025","1,611.90","1,605.00","1,609.80","1,561.90","1,588.10","1,587.30","1,580.95","18,16,329","2,87,15,27,793.80","91,763","8,44,424","46.49"
